"Indexcd","Trddt","Opnidx","Highidx","Lowidx","Clsidx","Vol","Value"
"DJI","2015-04-14","17979.11","18075.60","17905.48","18036.70","8283.00","0.003319"
"DJI","2015-04-15","18045.71","18160.52","18045.71","18112.61","11361.00","0.004209"
"DJI","2015-04-16","18106.27","18169.26","18063.86","18105.77","8952.00","-0.000378"
"DJI","2015-04-17","18102.56","18102.56","17748.53","17826.30","13886.00","-0.015435"
"DJI","2015-04-20","17841.18","18092.22","17841.18","18034.93","10316.00","0.011703"
"DJI","2015-04-21","18034.23","18109.70","17929.63","17949.59","9518.00","-0.004732"
"DJI","2015-04-22","17950.82","18056.02","17887.76","18038.27","9126.00","0.004941"
"DJI","2015-04-23","18031.90","18133.03","17966.77","18058.69","10024.00","0.001132"
"DJI","2015-04-24","18056.42","18108.87","18009.08","18080.14","11913.00","0.001188"
"DJI","2015-04-27","18097.89","18175.56","18024.66","18037.97","12111.00","-0.002332"
"DJI","2015-04-28","18035.90","18119.65","17917.36","18110.14","12493.00","0.004001"
"DJI","2015-04-29","18093.69","18096.46","17953.69","18035.53","10208.00","-0.004120"
"DJI","2015-04-30","18033.33","18033.33","17774.89","17840.52","12918.00","-0.010813"
"DJI","2015-05-01","17859.27","18028.89","17859.27","18024.06","9170.00","0.010288"
"DJI","2015-05-04","18026.02","18133.76","18026.02","18070.40","8601.00","0.002571"
"DJI","2015-05-05","18062.53","18086.01","17905.71","17928.20","9534.00","-0.007869"
"DJI","2015-05-06","17934.81","18019.75","17733.12","17841.98","10043.00","-0.004809"
"DJI","2015-05-07","17840.25","17973.07","17796.94","17924.06","8092.00","0.004600"
"DJI","2015-05-08","17933.64","18205.23","17933.64","18191.11","9496.00","0.014899"
"DJI","2015-05-11","18187.78","18199.95","18089.11","18105.17","8605.00","-0.004724"
"DJI","2015-05-12","18096.16","18119.18","17924.80","18068.23","8927.00","-0.002040"
"DJI","2015-05-13","18070.37","18132.79","18039.20","18060.49","8518.00","-0.000428"
"DJI","2015-05-14","18062.49","18255.21","18062.49","18252.24","9158.00","0.010617"
"DJI","2015-05-15","18251.97","18272.72","18215.07","18272.56","10822.00","0.001113"
"DJI","2015-05-18","18267.25","18325.54","18244.26","18298.88","7908.00","0.001440"
"DJI","2015-05-19","18300.48","18351.36","18261.35","18312.39","8720.00","0.000738"
"DJI","2015-05-20","18315.06","18350.13","18272.56","18285.40","8019.00","-0.001474"
"DJI","2015-05-21","18285.87","18314.89","18249.90","18285.74","8427.00","0.000019"
"DJI","2015-05-22","18286.87","18286.87","18217.14","18232.02","7889.00","-0.002938"
"DJI","2015-05-26","18229.75","18229.75","17990.02","18041.54","10944.00","-0.010448"
"DJI","2015-05-27","18045.08","18190.35","18045.08","18162.99","9640.00","0.006732"
"DJI","2015-05-28","18154.14","18154.14","18066.40","18126.12","6751.00","-0.002030"
"DJI","2015-05-29","18128.12","18128.12","17967.74","18010.68","13981.00","-0.006369"
"DJI","2015-06-01","18017.82","18105.83","17982.06","18040.37","8564.00","0.001648"
"DJI","2015-06-02","18033.33","18091.87","17925.33","18011.94","7755.00","-0.001576"
"DJI","2015-06-03","18018.42","18168.09","18010.42","18076.27","7312.00","0.003572"
"DJI","2015-06-04","18072.47","18087.15","17876.95","17905.58","9347.00","-0.009443"
"DJI","2015-06-05","17905.38","17940.78","17822.90","17849.46","8914.00","-0.003134"
"DJI","2015-06-08","17849.46","17852.35","17760.61","17766.55","8630.00","-0.004645"
"DJI","2015-06-09","17766.95","17817.83","17714.97","17764.04","9055.00","-0.000141"
"DJI","2015-06-10","17765.38","18045.14","17765.38","18000.40","9698.00","0.013306"
"DJI","2015-06-11","18001.27","18109.77","18001.27","18039.37","8949.00","0.002165"
"DJI","2015-06-12","18035.83","18035.83","17857.07","17898.84","8376.00","-0.007790"
"DJI","2015-06-15","17890.76","17890.76","17698.42","17791.17","9192.00","-0.006015"
"DJI","2015-06-16","17787.43","17919.62","17774.12","17904.48","7751.00","0.006369"
"DJI","2015-06-17","17909.58","17998.00","17839.65","17935.74","9241.00","0.001746"
"DJI","2015-06-18","17944.61","18174.73","17944.61","18115.84","9446.00","0.010041"
"DJI","2015-06-19","18116.24","18117.71","18010.58","18015.95","25830.00","-0.005514"
"DJI","2015-06-22","18027.63","18181.67","18027.63","18119.78","7778.00","0.005763"
"DJI","2015-06-23","18121.78","18188.81","18108.10","18144.07","7597.00","0.001341"
"DJI","2015-06-24","18139.10","18139.10","17966.07","17966.07","10498.00","-0.009810"
"DJI","2015-06-25","17977.11","18036.10","17890.36","17890.36","7899.00","-0.004214"
"DJI","2015-06-26","17892.03","18013.15","17892.03","17946.68","15812.00","0.003148"
"DJI","2015-06-29","17936.74","17936.74","17590.55","17596.35","11634.00","-0.019521"
"DJI","2015-06-30","17599.96","17714.66","17576.50","17619.51","12646.00","0.001316"
"DJI","2015-07-01","17638.12","17801.83","17638.12","17757.91","8701.00","0.007855"
"DJI","2015-07-02","17763.32","17825.49","17687.52","17730.11","8308.00","-0.001565"
"DJI","2015-07-06","17728.08","17734.36","17564.36","17683.58","9013.00","-0.002624"
"DJI","2015-07-07","17684.92","17793.45","17465.68","17776.91","10584.00","0.005278"
"DJI","2015-07-08","17759.01","17759.01","17496.22","17515.42","6983.00","-0.014710"
"DJI","2015-07-09","17530.38","17764.85","17530.38","17548.62","10052.00","0.001895"
"DJI","2015-07-10","17561.12","17797.49","17561.12","17760.41","8580.00","0.012069"
"DJI","2015-07-13","17787.27","17987.57","17787.27","17977.68","8638.00","0.012233"
"DJI","2015-07-14","17974.61","18072.82","17956.17","18053.58","7674.00","0.004222"
"DJI","2015-07-15","18053.38","18090.39","18010.15","18050.17","8046.00","-0.000189"
"DJI","2015-07-16","18078.16","18131.61","18065.33","18120.25","8503.00","0.003883"
"DJI","2015-07-17","18117.58","18121.12","18032.06","18086.45","10651.00","-0.001865"
"DJI","2015-07-20","18085.91","18137.12","18064.50","18100.41","7506.00","0.000772"
"DJI","2015-07-21","18096.67","18096.67","17868.34","17919.29","10017.00","-0.010006"
"DJI","2015-07-22","17918.35","17919.35","17807.41","17851.04","11237.00","-0.003809"
"DJI","2015-07-23","17853.78","17860.95","17705.03","17731.92","8860.00","-0.006673"
"DJI","2015-07-24","17731.05","17756.54","17553.73","17568.53","10347.00","-0.009214"
"DJI","2015-07-27","17561.78","17561.78","17399.17","17440.59","11786.00","-0.007282"
"DJI","2015-07-28","17449.81","17650.07","17449.81","17630.27","10345.00","0.010876"
"DJI","2015-07-29","17631.40","17776.78","17629.20","17751.39","9314.00","0.006870"
"DJI","2015-07-30","17743.24","17761.25","17640.85","17745.98","7665.00","-0.000305"
"DJI","2015-07-31","17755.87","17783.59","17671.59","17689.86","10612.00","-0.003162"
"DJI","2015-08-03","17696.74","17704.76","17496.61","17598.20","8788.00","-0.005181"
"DJI","2015-08-04","17596.93","17635.78","17505.50","17550.69","9906.00","-0.002700"
"DJI","2015-08-05","17555.24","17661.37","17492.90","17540.47","10245.00","-0.000582"
"DJI","2015-08-06","17542.61","17572.04","17362.86","17419.75","9617.00","-0.006882"
"DJI","2015-08-07","17414.94","17414.94","17279.08","17373.38","8180.00","-0.002662"
"DJI","2015-08-10","17375.18","17629.13","17375.18","17615.17","9243.00","0.013917"
"DJI","2015-08-11","17593.59","17593.59","17352.63","17402.84","10301.00","-0.012054"
"DJI","2015-08-12","17382.93","17423.90","17125.81","17402.51","12040.00","-0.000019"
"DJI","2015-08-13","17401.64","17481.78","17341.34","17408.25","8855.00","0.000330"
"DJI","2015-08-14","17410.12","17492.90","17394.06","17477.40","8212.00","0.003972"
"DJI","2015-08-17","17472.66","17551.40","17341.72","17545.18","7338.00","0.003878"
"DJI","2015-08-18","17537.30","17568.40","17486.42","17511.34","7990.00","-0.001929"
"DJI","2015-08-19","17508.74","17517.19","17282.42","17348.73","10472.00","-0.009286"
"DJI","2015-08-20","17345.32","17345.32","16990.69","16990.69","12853.00","-0.020638"
"DJI","2015-08-21","16990.69","16990.69","16459.55","16459.75","22517.00","-0.031249"
"DJI","2015-08-24","16459.75","16459.75","15370.33","15871.35","29392.00","-0.035748"
"DJI","2015-08-25","15882.27","16312.94","15651.24","15666.44","21322.00","-0.012911"
"DJI","2015-08-26","15676.26","16303.75","15676.26","16285.51","20842.00","0.039516"
"DJI","2015-08-27","16285.51","16666.69","16285.51","16654.77","17198.00","0.022674"
"DJI","2015-08-28","16649.42","16669.97","16535.18","16643.01","13179.00","-0.000706"
"DJI","2015-08-31","16632.02","16632.02","16444.05","16528.03","14144.00","-0.006909"
"DJI","2015-09-01","16528.03","16528.03","15979.95","16058.35","17139.00","-0.028417"
"DJI","2015-09-02","16058.35","16352.58","16058.35","16351.38","13348.00","0.018248"
"DJI","2015-09-03","16364.34","16550.07","16317.31","16374.76","10973.00","0.001430"
"DJI","2015-09-04","16371.76","16371.76","16026.61","16102.38","12727.00","-0.016634"
"DJI","2015-09-08","16109.93","16503.41","16109.93","16492.68","12387.00","0.024239"
"DJI","2015-09-09","16505.04","16664.65","16220.10","16253.57","11879.00","-0.014498"
"DJI","2015-09-10","16252.57","16441.94","16212.08","16330.40","12269.00","0.004727"
"DJI","2015-09-11","16330.40","16434.76","16244.65","16433.09","10463.00","0.006288"
"DJI","2015-09-14","16450.86","16450.86","16330.87","16370.96","9266.00","-0.003781"
"DJI","2015-09-15","16382.58","16644.11","16382.58","16599.85","9305.00","0.013981"
"DJI","2015-09-16","16599.51","16755.98","16593.90","16739.95","9962.00","0.008440"
"DJI","2015-09-17","16738.08","16933.43","16639.93","16674.74","12960.00","-0.003895"
"DJI","2015-09-18","16674.74","16674.74","16343.76","16384.58","34169.00","-0.017401"
"DJI","2015-09-21","16406.10","16578.60","16391.88","16510.19","9073.00","0.007666"
"DJI","2015-09-22","16477.45","16477.45","16221.73","16330.47","11901.00","-0.010885"
"DJI","2015-09-23","16332.81","16355.29","16211.98","16279.89","8603.00","-0.003097"
"DJI","2015-09-24","16257.11","16257.11","16016.36","16201.32","12222.00","-0.004826"
"DJI","2015-09-25","16205.07","16465.23","16205.07","16314.67","13079.00","0.006996"
"DJI","2015-09-28","16313.26","16313.26","15981.85","16001.89","13993.00","-0.019172"
"DJI","2015-09-29","16001.76","16118.89","15942.37","16049.13","12116.00","0.002952"
"DJI","2015-09-30","16057.08","16297.60","16057.08","16284.70","14574.00","0.014678"
"DJI","2015-10-01","16278.62","16348.87","16073.82","16272.01","11142.00","-0.000779"
"DJI","2015-10-02","16258.25","16472.77","16013.66","16472.37","13687.00","0.012313"
"DJI","2015-10-05","16502.10","16798.37","16502.10","16776.43","12766.00","0.018459"
"DJI","2015-10-06","16774.02","16865.09","16746.03","16790.19","12001.00","0.000820"
"DJI","2015-10-07","16805.42","16963.30","16765.00","16912.29","11569.00","0.007272"
"DJI","2015-10-08","16904.17","17081.28","16859.34","17050.75","10073.00","0.008187"
"DJI","2015-10-09","17054.69","17110.88","17027.23","17084.49","10373.00","0.001979"
"DJI","2015-10-12","17082.29","17139.21","17064.58","17131.86","7250.00","0.002773"
"DJI","2015-10-13","17113.55","17172.81","17034.45","17081.89","9940.00","-0.002917"
"DJI","2015-10-14","17079.08","17111.38","16887.67","16924.75","12011.00","-0.009199"
"DJI","2015-10-15","16944.86","17144.42","16933.57","17141.75","12296.00","0.012821"
"DJI","2015-10-16","17141.75","17220.02","17107.35","17215.97","14588.00","0.004330"
"DJI","2015-10-19","17209.43","17235.95","17129.19","17230.54","11843.00","0.000846"
"DJI","2015-10-20","17228.47","17264.88","17147.99","17217.11","10667.00","-0.000779"
"DJI","2015-10-21","17225.93","17314.99","17153.13","17168.61","10710.00","-0.002817"
"DJI","2015-10-22","17180.88","17505.18","17180.88","17489.16","15242.00","0.018671"
"DJI","2015-10-23","17525.11","17679.37","17525.11","17646.70","15809.00","0.009008"
"DJI","2015-10-26","17649.57","17660.70","17602.51","17623.05","11666.00","-0.001340"
"DJI","2015-10-27","17608.89","17635.18","17540.57","17581.43","11396.00","-0.002362"
"DJI","2015-10-28","17586.69","17779.95","17556.71","17779.52","11563.00","0.011267"
"DJI","2015-10-29","17771.50","17786.00","17684.72","17755.80","9030.00","-0.001334"
"DJI","2015-10-30","17756.60","17799.96","17662.87","17663.54","14925.00","-0.005196"
"DJI","2015-11-02","17672.62","17845.90","17655.02","17828.76","10084.00","0.009354"
"DJI","2015-11-03","17819.74","17977.85","17796.02","17918.15","9229.00","0.005014"
"DJI","2015-11-04","17929.58","17964.12","17828.83","17867.58","9989.00","-0.002822"
"DJI","2015-11-05","17871.25","17929.51","17779.19","17863.43","9891.00","-0.000232"
"DJI","2015-11-06","17855.22","17912.04","17768.60","17910.33","10745.00","0.002625"
"DJI","2015-11-09","17900.78","17900.78","17667.78","17730.48","12121.00","-0.010042"
"DJI","2015-11-10","17724.13","17768.66","17657.72","17758.21","10864.00","0.001564"
"DJI","2015-11-11","17769.50","17807.18","17696.91","17702.22","9523.00","-0.003153"
"DJI","2015-11-12","17691.93","17691.93","17443.50","17448.07","11366.00","-0.014357"
"DJI","2015-11-13","17439.25","17439.25","17238.89","17245.24","13464.00","-0.011625"
"DJI","2015-11-16","17229.94","17483.01","17210.43","17483.01","13759.00","0.013788"
"DJI","2015-11-17","17486.99","17599.33","17451.41","17489.50","16719.00","0.000371"
"DJI","2015-11-18","17485.49","17752.16","17485.49","17737.16","10681.00","0.014160"
"DJI","2015-11-19","17739.83","17772.97","17681.98","17732.75","11463.00","-0.000249"
"DJI","2015-11-20","17732.75","17914.34","17732.75","17823.81","15314.00","0.005135"
"DJI","2015-11-23","17823.61","17868.18","17751.53","17792.68","13468.00","-0.001747"
"DJI","2015-11-24","17770.90","17862.60","17683.51","17812.19","12717.00","0.001097"
"DJI","2015-11-25","17820.81","17854.92","17801.83","17813.39","8254.00","0.000067"
"DJI","2015-11-27","17806.04","17830.36","17749.32","17813.39","8254.00","0.000000"
"DJI","2015-11-30","17802.84","17837.24","17719.79","17719.92","15556.00","-0.005247"
"DJI","2015-12-01","17719.72","17895.50","17719.72","17888.35","10388.00","0.009505"
"DJI","2015-12-02","17883.14","17901.58","17708.20","17729.68","10286.00","-0.008870"
"DJI","2015-12-03","17741.57","17780.59","17425.56","17477.67","12699.00","-0.014214"
"DJI","2015-12-04","17482.68","17866.47","17482.68","17847.63","13765.00","0.021168"
"DJI","2015-12-07","17845.49","17845.49","17639.25","17730.51","9967.00","-0.006562"
"DJI","2015-12-08","17703.99","17703.99","17485.39","17568.00","11372.00","-0.009166"
"DJI","2015-12-09","17558.18","17767.69","17403.51","17492.30","12202.00","-0.004309"
"DJI","2015-12-10","17493.17","17697.74","17474.66","17574.75","10731.00","0.004714"
"DJI","2015-12-11","17574.75","17574.75","17230.50","17265.21","13451.00","-0.017613"
"DJI","2015-12-14","17277.11","17378.02","17138.47","17368.50","14254.00","0.005983"
"DJI","2015-12-15","17374.78","17627.63","17341.18","17524.91","12343.00","0.009005"
"DJI","2015-12-16","17530.85","17784.36","17483.68","17749.09","12379.00","0.012792"
"DJI","2015-12-17","17756.54","17796.76","17493.50","17495.84","11578.00","-0.014268"
"DJI","2015-12-18","17495.04","17496.58","17124.31","17128.55","34456.00","-0.020993"
"DJI","2015-12-21","17154.94","17272.36","17116.73","17251.62","11491.00","0.007185"
"DJI","2015-12-22","17253.55","17451.11","17242.86","17417.27","9157.00","0.009602"
"DJI","2015-12-23","17427.63","17607.92","17427.63","17602.61","9282.00","0.010641"
"DJI","2015-12-24","17593.26","17606.34","17543.95","17552.17","4035.00","-0.002865"
"DJI","2015-12-28","17535.66","17536.90","17437.34","17528.27","5977.00","-0.001362"
"DJI","2015-12-29","17547.37","17750.02","17547.37","17720.98","6986.00","0.010994"
"DJI","2015-12-30","17711.94","17714.13","17588.87","17603.87","5976.00","-0.006609"
"DJI","2015-12-31","17590.66","17590.66","17421.16","17425.03","9369.00","-0.010159"
"DJI","2016-01-04","17405.48","17405.48","16957.63","17148.94","14806.00","-0.015844"
"DJI","2016-01-05","17147.50","17195.84","17038.61","17158.66","10575.00","0.000567"
"DJI","2016-01-06","17154.83","17154.83","16817.62","16906.51","12025.00","-0.014695"
"DJI","2016-01-07","16888.36","16888.36","16463.63","16514.10","17624.00","-0.023211"
"DJI","2016-01-08","16519.17","16651.89","16314.57","16346.45","14185.00","-0.010152"
"DJI","2016-01-11","16358.71","16461.85","16232.03","16398.57","12779.00","0.003188"
"DJI","2016-01-12","16419.11","16591.35","16322.07","16516.22","11748.00","0.007174"
"DJI","2016-01-13","16526.63","16593.51","16123.20","16151.41","15353.00","-0.022088"
"DJI","2016-01-14","16159.01","16482.05","16075.12","16379.05","15883.00","0.014094"
"DJI","2016-01-15","16354.33","16354.33","15842.11","15988.08","23921.00","-0.023870"
"DJI","2016-01-19","16009.45","16171.96","15900.25","16016.02","14436.00","0.001748"
"DJI","2016-01-20","15989.45","15989.45","15450.56","15766.74","19187.00","-0.015564"
"DJI","2016-01-21","15768.87","16038.59","15704.66","15882.68","14514.00","0.007353"
"DJI","2016-01-22","15921.10","16136.79","15921.10","16093.51","14585.00","0.013274"
"DJI","2016-01-25","16086.46","16086.46","15880.15","15885.22","12325.00","-0.012942"
"DJI","2016-01-26","15893.16","16185.79","15893.16","16167.23","11821.00","0.017753"
"DJI","2016-01-27","16168.74","16235.03","15878.30","15944.46","13835.00","-0.013779"
"DJI","2016-01-28","15960.28","16102.14","15863.72","16069.64","13012.00","0.007851"
"DJI","2016-01-29","16090.26","16466.30","16090.26","16466.30","21794.00","0.024684"
"DJI","2016-02-01","16453.63","16510.98","16299.47","16449.18","11445.00","-0.001040"
